bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,sqft_living_log,sqft_above_log,sqft_living15_log,0,1,2014,2015,0,1,0,1,0,1
3,1.0,1180,13650,1.0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730,255000,17,12,0,47,12470,10270,7.07326971745971,7.07326971745971,7.286191714702382,1,0,1,0,1,0,1,0,1,0
4,2.5,2950,4836,2.0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,530000,9,4,0,9,1886,2630,7.989560449333865,7.989560449333865,7.659171367666058,1,0,0,1,1,0,1,0,1,0
4,2.0,2100,8880,1.0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102,548000,14,8,0,56,6780,7822,7.649692623711514,7.649692623711514,7.154615356913663,1,0,1,0,1,0,1,0,1,0
3,1.75,1650,8073,1.0,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073,234975,20,3,0,35,6423,6793,7.408530566894626,7.003065458786462,7.154615356913663,1,0,0,1,1,0,0,1,1,0
3,1.75,1620,1325,2.5,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572,600000,19,8,0,9,-295,-178,7.390181428226429,7.265429723253953,7.467371066917559,1,0,1,0,1,0,0,1,0,1
4,1.0,1750,12528,1.0,0,4,7,1750,0,1967,0,98072,47.743,-122.097,1550,14120,432000,24,3,0,48,10778,12570,7.467371066917559,7.467371066917559,7.346010209913293,1,0,0,1,1,0,1,0,1,0
3,1.5,1380,6657,2.0,0,3,7,1380,0,1986,0,98034,47.7085,-122.217,1420,8187,455000,2,2,0,29,5277,6767,7.22983877815125,7.22983877815125,7.258412150595307,1,0,0,1,1,0,1,0,1,0
3,1.75,1510,11234,1.0,0,3,7,1210,300,1965,0,98155,47.7571,-122.328,2080,9076,279950,24,10,0,49,9724,6996,7.31986492980897,7.098375638590786,7.640123172695364,1,0,1,0,1,0,0,1,0,1
3,1.5,1600,9072,1.0,0,4,7,1600,0,1963,0,98030,47.3737,-122.216,1710,8000,267500,20,10,0,51,7472,6290,7.377758908227872,7.377758908227872,7.444248649496705,1,0,1,0,1,0,1,0,1,0
2,1.0,830,7590,1.0,0,2,6,830,0,1943,0,98166,47.4784,-122.335,980,7590,110000,27,1,0,72,6760,6610,6.721425700790643,6.721425700790643,6.887552571664617,1,0,0,1,1,0,1,0,0,1
3,3.5,1810,1846,2.0,0,4,8,1440,370,2009,0,98122,47.607,-122.305,1480,3600,625000,13,5,0,5,36,2120,7.501082124259871,7.272398392570047,7.299797366758161,1,0,1,0,1,0,0,1,0,1
2,1.0,910,7000,1.0,0,3,7,910,0,1952,0,98115,47.6999,-122.305,1260,7528,389000,29,5,0,62,6090,6268,6.813444599510896,6.813444599510896,7.138866999945524,1,0,1,0,1,0,1,0,0,1
4,2.0,2120,3360,2.0,0,3,9,2120,0,1905,0,98112,47.6227,-122.31,2090,3600,1200000,30,6,0,109,1240,1510,7.659171367666058,7.659171367666058,7.644919344958857,1,0,1,0,1,0,1,0,0,1
5,2.25,2100,6936,1.0,0,3,8,1600,500,1974,0,98033,47.6737,-122.169,2100,8661,567000,25,7,0,40,4836,6561,7.649692623711514,7.377758908227872,7.649692623711514,1,0,1,0,1,0,0,1,1,0
2,2.25,2690,15000,1.0,2,3,8,1870,820,1987,0,98023,47.3361,-122.353,2690,15000,515000,13,1,0,28,12310,12310,7.897296472595885,7.533693709848633,7.897296472595885,1,0,0,1,1,0,0,1,1,0
4,2.5,2430,11870,1.0,0,5,8,1590,840,1968,0,98155,47.7761,-122.285,2430,9600,605000,2,9,0,46,9440,7170,7.795646536334594,7.371489295214277,7.795646536334594,1,0,1,0,1,0,0,1,0,1
4,3.75,2452,4800,2.0,0,3,7,2452,0,1936,1994,98055,47.4744,-122.213,1180,4800,430000,27,10,58,78,2348,3620,7.804659297056102,7.804659297056102,7.07326971745971,1,0,1,0,0,1,1,0,1,0
2,1.75,1550,6000,1.0,1,3,7,1550,0,1920,0,98199,47.6712,-122.409,2360,6000,805000,17,7,0,94,4450,3640,7.346010209913293,7.346010209913293,7.766416898019655,1,0,1,0,1,0,1,0,0,1
3,2.5,2080,4556,2.0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606,567500,13,4,0,16,2476,4076,7.640123172695364,7.640123172695364,7.333023014386481,1,0,0,1,1,0,1,0,1,0
3,1.75,1290,3870,1.0,0,5,7,1290,0,1916,0,98144,47.5873,-122.29,2020,5850,647500,5,6,0,98,2580,3830,7.162397497355718,7.162397497355718,7.61085279039525,1,0,1,0,1,0,1,0,0,1
2,1.75,1850,2530,2.5,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795,495000,26,11,0,111,680,295,7.52294091807237,7.52294091807237,7.313220387090301,1,0,1,0,1,0,1,0,0,1
4,2.5,3370,5000,2.0,0,3,9,3370,0,2006,0,98027,47.541,-121.998,3370,5237,825000,4,11,0,8,1630,1867,8.122668023346407,8.122668023346407,8.122668023346407,1,0,1,0,1,0,1,0,1,0
4,2.25,2730,7506,2.0,0,4,8,2730,0,1987,0,98058,47.4627,-122.152,2390,8015,435000,9,3,0,28,4776,5625,7.912056888179006,7.912056888179006,7.779048644925556,1,0,0,1,1,0,1,0,1,0
3,1.75,1300,7800,1.0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344,445950,9,9,0,46,6500,5824,7.170119543449628,7.170119543449628,7.326465613840322,1,0,1,0,1,0,1,0,1,0
5,2.75,3040,10257,2.0,0,3,10,3040,0,1993,0,98006,47.5531,-122.119,2860,9327,960000,3,6,0,21,7217,6467,8.019612794400267,8.019612794400267,7.958576903813898,1,0,1,0,1,0,1,0,1,0
4,3.0,2440,3600,1.5,0,5,8,1480,960,1929,0,98103,47.6853,-122.331,1770,4000,780000,17,9,0,85,1160,2230,7.799753318287247,7.299797366758161,7.478734825567875,1,0,1,0,1,0,0,1,0,1
3,2.25,1720,9000,1.0,0,4,8,1320,400,1969,0,98023,47.3191,-122.383,1930,8000,274500,18,6,0,45,7280,6070,7.450079569807499,7.1853870155804165,7.5652752818989315,1,0,1,0,1,0,0,1,1,0
5,3.0,3230,5167,1.5,0,4,8,2000,1230,1909,0,98133,47.7053,-122.34,1509,1626,729953,29,4,0,106,1937,117,8.080237416216702,7.600902459542082,7.319202458767849,1,0,0,1,1,0,0,1,0,1
3,1.5,1200,890,2.0,0,3,8,1030,170,2008,0,98109,47.6384,-122.342,1230,2120,464950,28,7,0,6,-310,890,7.090076835776092,6.937314081223682,7.114769448366463,1,0,1,0,1,0,0,1,0,1
4,1.75,2350,18800,1.0,2,3,8,2350,0,1959,0,98005,47.5904,-122.177,3050,14640,620000,12,11,0,55,16450,11590,7.762170607138205,7.762170607138205,8.022896869601457,1,0,1,0,1,0,1,0,1,0
4,3.5,3100,5600,2.0,0,3,9,3100,0,2005,0,98075,47.5968,-121.978,3080,5600,735000,16,1,0,10,2500,2520,8.039157390473237,8.039157390473237,8.03268487596762,1,0,0,1,1,0,1,0,1,0
4,2.25,2040,9565,1.0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580,450000,21,4,0,56,7525,6690,7.620705086838262,7.24422751560335,7.544332108053688,1,0,0,1,1,0,0,1,0,1
4,1.0,2000,4676,1.5,0,3,7,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676,450000,5,6,70,98,2676,3536,7.600902459542082,7.1308988302963465,7.038783541388542,1,0,1,0,0,1,0,1,0,1
4,2.5,2160,5298,2.5,0,4,9,2160,0,1902,0,98122,47.6106,-122.31,1720,2283,842500,11,5,0,112,3138,563,7.67786350067821,7.67786350067821,7.450079569807499,1,0,1,0,1,0,1,0,0,1
3,2.25,1850,7923,1.0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420,461000,14,8,0,37,6073,5640,7.52294091807237,7.047517221357296,7.484368643286131,1,0,1,0,1,0,0,1,1,0
2,1.0,1350,4494,1.0,0,3,7,920,430,1949,0,98126,47.5315,-122.38,1470,5225,345000,18,8,0,65,3144,3755,7.2078598714324755,6.824373670043086,7.293017679772782,1,0,1,0,1,0,0,1,0,1
3,2.5,3280,10302,1.0,0,3,10,1680,1600,1970,0,98115,47.6948,-122.286,1550,6300,1080000,2,7,0,44,7022,4750,8.09559870137819,7.426549072397305,7.346010209913293,1,0,1,0,1,0,0,1,0,1
4,2.5,2270,8391,2.0,0,3,8,2270,0,1988,0,98029,47.574,-122.013,2420,8391,643000,27,2,0,27,6121,5971,7.727535110475448,7.727535110475448,7.791522819150732,1,0,0,1,1,0,1,0,1,0
4,2.5,2820,8307,2.0,0,3,9,2820,0,1990,0,98074,47.6253,-122.027,2820,8307,690000,29,9,0,24,5487,5487,7.944492163932159,7.944492163932159,7.944492163932159,1,0,1,0,1,0,1,0,1,0
4,1.0,1200,11111,1.5,0,3,7,1200,0,1949,0,98155,47.7529,-122.306,1350,9113,282000,1,4,0,66,9911,7763,7.090076835776092,7.090076835776092,7.2078598714324755,1,0,0,1,1,0,1,0,0,1
3,1.75,2000,6130,1.0,0,4,8,1120,880,1951,0,98117,47.6925,-122.388,2140,7150,549000,18,11,0,63,4130,5010,7.600902459542082,7.02108396428914,7.668561108015897,1,0,1,0,1,0,0,1,0,1
3,2.0,2310,6000,2.0,1,4,9,1560,750,1926,0,98199,47.648,-122.395,2000,6000,815000,8,1,0,89,3690,4000,7.745002803515839,7.352441100243583,7.600902459542082,1,0,0,1,1,0,0,1,0,1
3,2.25,2330,11424,2.0,0,4,8,2330,0,1984,0,98052,47.6386,-122.11,2050,11448,700000,13,4,0,31,9094,9398,7.753623546559746,7.753623546559746,7.625595072132453,1,0,0,1,1,0,1,0,1,0
3,2.5,3940,10360,2.0,0,3,9,3110,830,1992,0,98052,47.6468,-122.116,2720,11941,933399,14,7,0,22,6420,9221,8.27893600229198,8.04237800517328,7.908387159290043,1,0,1,0,1,0,0,1,1,0
3,1.0,1440,11250,1.0,0,3,7,1440,0,1967,0,98055,47.4627,-122.213,2200,11250,290000,3,7,0,47,9810,9050,7.272398392570047,7.272398392570047,7.696212639346407,1,0,1,0,1,0,1,0,1,0
4,1.75,1960,9300,1.0,0,5,7,1340,620,1979,0,98045,47.4487,-121.772,1500,9752,372000,24,5,0,35,7340,8252,7.580699752224563,7.200424892944957,7.313220387090301,1,0,1,0,1,0,0,1,1,0
2,1.75,1250,2890,1.0,0,4,7,790,460,1920,0,98103,47.6795,-122.353,1500,3225,450000,19,8,0,94,1640,1725,7.1308988302963465,6.672032945461067,7.313220387090301,1,0,1,0,1,0,0,1,0,1
3,2.5,1981,5700,2.0,0,3,8,1981,0,2010,0,98030,47.3668,-122.178,1981,5894,303700,5,9,0,4,3719,3913,7.591357046698551,7.591357046698551,7.591357046698551,1,0,1,0,1,0,1,0,1,0
4,2.5,2440,10049,2.0,0,4,9,2440,0,1989,0,98029,47.5744,-121.993,2820,8484,672000,24,7,0,25,7609,5664,7.799753318287247,7.799753318287247,7.944492163932159,1,0,1,0,1,0,1,0,1,0
4,1.5,1150,9360,1.5,0,3,6,1150,0,1970,0,98034,47.7197,-122.173,1480,8155,334000,23,6,0,44,8210,6675,7.047517221357296,7.047517221357296,7.299797366758161,1,0,1,0,1,0,1,0,1,0
2,1.0,1120,5650,1.0,0,3,6,1120,0,1944,0,98178,47.4979,-122.241,1270,6875,260000,25,6,0,70,4530,5605,7.02108396428914,7.02108396428914,7.146772179452637,1,0,1,0,1,0,1,0,0,1
3,1.75,1800,5700,1.0,0,4,8,1000,800,1941,0,98119,47.6491,-122.367,1680,5350,749950,31,7,0,73,3900,3670,7.495541943884256,6.907755278982137,7.426549072397305,1,0,1,0,1,0,0,1,0,1
5,3.0,2920,2808,2.0,0,3,8,2140,780,1960,1992,98103,47.654,-122.342,1620,1544,830000,28,10,32,54,-112,-76,7.979338895262328,7.668561108015897,7.390181428226429,1,0,1,0,0,1,0,1,0,1
3,2.25,2790,13791,1.0,3,3,8,2790,0,2006,0,98166,47.4389,-122.351,2720,12600,1130000,8,7,0,8,11001,9880,7.933796874815411,7.933796874815411,7.908387159290043,1,0,1,0,1,0,1,0,0,1
3,1.0,1560,7552,1.0,0,4,6,910,650,1948,0,98155,47.7552,-122.327,1200,8152,320000,7,7,0,66,5992,6952,7.352441100243583,6.813444599510896,7.090076835776092,1,0,1,0,1,0,0,1,0,1
3,2.0,1700,11475,1.0,0,5,6,970,730,1945,0,98146,47.4851,-122.338,1560,11475,225000,26,6,0,69,9775,9915,7.438383530044307,6.877296071497429,7.352441100243583,1,0,1,0,1,0,0,1,0,1
1,1.0,640,6350,1.0,0,3,5,640,0,1939,0,98117,47.6976,-122.359,1270,6350,279200,17,9,0,75,5710,5080,6.461468176353717,6.461468176353717,7.146772179452637,1,0,1,0,1,0,1,0,0,1
4,3.5,2680,10000,2.0,0,3,8,2040,640,1942,2014,98125,47.726,-122.296,1530,8000,520000,20,5,72,72,7320,6470,7.893572073504902,7.620705086838262,7.333023014386481,1,0,1,0,0,1,0,1,0,1
3,2.5,1860,8060,2.0,0,4,8,1860,0,1987,0,98029,47.5674,-122.017,1850,4661,505000,25,6,0,27,6200,2811,7.528331766707247,7.528331766707247,7.52294091807237,1,0,1,0,1,0,1,0,1,0
3,1.75,1490,8366,1.0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469,234000,6,5,0,39,6876,5979,7.306531398939505,6.917705609835305,7.306531398939505,1,0,1,0,1,0,0,1,1,0
4,2.5,2470,5044,2.0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583,503000,29,9,0,9,2574,2793,7.8119734296220225,7.8119734296220225,7.933796874815411,1,0,1,0,1,0,1,0,0,1
4,2.25,2390,8858,1.0,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858,606000,6,8,0,35,6468,6618,7.779048644925556,7.461640392208575,7.714231144849085,1,0,1,0,1,0,0,1,1,0
3,1.0,1230,6000,1.0,0,4,7,780,450,1937,0,98115,47.6839,-122.281,1570,5000,433500,23,7,0,77,4770,3430,7.114769448366463,6.659293919683638,7.358830898342354,1,0,1,0,1,0,0,1,0,1
3,1.5,2840,10182,1.0,0,3,8,1510,1330,1951,0,98056,47.524,-122.2,2210,9669,250000,23,1,0,64,7342,7459,7.951559331155252,7.31986492980897,7.700747794511798,1,0,0,1,1,0,0,1,1,0
3,2.5,2120,9307,2.0,0,4,9,2120,0,1984,0,98006,47.5477,-122.141,2290,11524,719000,5,8,0,30,7187,9234,7.659171367666058,7.659171367666058,7.736307096548285,1,0,1,0,1,0,1,0,1,0
3,2.0,1770,14400,1.0,0,4,8,1770,0,1959,0,98166,47.415,-122.337,1900,14400,381000,10,12,0,55,12630,12500,7.478734825567875,7.478734825567875,7.549609165154532,1,0,1,0,1,0,1,0,0,1
3,2.5,2495,4400,2.0,0,3,8,2495,0,2007,0,98001,47.288,-122.283,2434,4400,267000,28,5,0,7,1905,1966,7.822044008185619,7.822044008185619,7.797291273547472,1,0,1,0,1,0,1,0,1,0
4,2.5,2740,7140,2.0,0,3,8,2740,0,1993,0,98074,47.6334,-122.021,2260,7035,651000,13,5,0,21,4400,4775,7.9157131993821155,7.9157131993821155,7.723120092266331,1,0,1,0,1,0,1,0,1,0
2,1.0,1050,5671,1.0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243,439000,4,2,0,66,4621,3393,6.956545443151569,6.745236349484363,7.52294091807237,1,0,0,1,1,0,0,1,0,1
2,1.0,1130,5070,1.0,0,4,7,1130,0,1955,0,98146,47.5141,-122.377,860,6300,325000,14,2,0,60,3940,5440,7.029972911706386,7.029972911706386,6.756932389247553,1,0,0,1,1,0,1,0,0,1
2,1.0,880,6380,1.0,0,3,7,880,0,1938,1994,98115,47.6924,-122.322,1340,6380,490000,2,5,56,76,5500,5040,6.779921907472252,6.779921907472252,7.200424892944957,1,0,1,0,0,1,1,0,0,1
4,2.5,2403,6172,2.0,0,3,9,2403,0,1999,0,98028,47.7361,-122.234,2380,6075,519900,7,10,0,15,3769,3695,7.784473235736469,7.784473235736469,7.77485576666552,1,0,1,0,1,0,1,0,1,0
4,1.75,1900,8250,1.0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360,542000,14,5,0,59,6350,6880,7.549609165154532,6.856461984594587,7.299797366758161,1,0,1,0,1,0,0,1,1,0
2,2.0,1200,3900,1.0,0,3,8,1200,0,2006,0,98053,47.72,-122.024,1440,5580,408000,31,3,0,9,2700,4140,7.090076835776092,7.090076835776092,7.272398392570047,1,0,0,1,1,0,1,0,1,0
4,2.5,2060,5950,2.0,0,3,8,2060,0,2000,0,98030,47.3631,-122.192,2242,6406,292000,4,12,0,14,3890,4164,7.630461261783627,7.630461261783627,7.715123603632105,1,0,1,0,1,0,1,0,1,0
3,1.75,1250,10122,1.0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,10175,253000,7,5,0,20,8872,8195,7.1308988302963465,7.1308988302963465,7.590852123688581,1,0,1,0,1,0,1,0,1,0
2,1.0,910,4662,1.0,0,5,6,910,0,1942,0,98106,47.5232,-122.354,890,6050,280000,5,9,0,72,3752,5160,6.813444599510896,6.813444599510896,6.7912214627261855,1,0,1,0,1,0,1,0,0,1
4,2.25,1920,8910,1.0,0,4,8,1200,720,1969,0,98005,47.5897,-122.156,2250,8800,635000,16,12,0,45,6990,6550,7.560080465021827,7.090076835776092,7.718685495198466,1,0,1,0,1,0,0,1,1,0
4,2.25,2240,8300,2.0,0,3,8,2240,0,1978,0,98011,47.7746,-122.197,2340,8500,439000,9,10,0,36,6060,6160,7.714231144849085,7.714231144849085,7.757906208351747,1,0,1,0,1,0,1,0,1,0
3,2.5,1260,3855,2.0,0,3,8,1260,0,1999,0,98059,47.4908,-122.154,1310,3344,300000,6,8,0,15,2595,2034,7.138866999945524,7.138866999945524,7.177782416195197,1,0,1,0,1,0,1,0,1,0
3,1.5,1360,13496,1.0,0,4,8,1360,0,1960,0,98198,47.4032,-122.314,1900,10538,345000,5,2,0,55,12136,8638,7.215239978730097,7.215239978730097,7.549609165154532,1,0,0,1,1,0,1,0,0,1
4,2.25,2100,8050,2.0,0,3,8,2100,0,1978,0,98055,47.4391,-122.193,2190,7700,283500,12,8,0,36,5950,5510,7.649692623711514,7.649692623711514,7.691656822810547,1,0,1,0,1,0,1,0,1,0
2,1.0,2110,4920,1.5,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732,425000,24,9,0,103,2810,3342,7.654443226470112,7.286191714702382,7.237059026124737,1,0,1,0,1,0,0,1,0,1
3,1.75,2210,8955,1.0,1,3,8,1560,650,1974,0,98033,47.6621,-122.189,2210,8976,685000,19,3,0,41,6745,6766,7.700747794511798,7.352441100243583,7.700747794511798,1,0,0,1,1,0,0,1,1,0
3,2.5,2360,12987,2.0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665,750000,21,4,0,32,10627,9185,7.766416898019655,7.766416898019655,7.8160138391590275,1,0,0,1,1,0,1,0,1,0
4,1.5,1280,8000,1.0,0,3,6,1280,0,1960,0,98178,47.4949,-122.255,1420,8211,245000,16,4,0,55,6720,6791,7.154615356913663,7.154615356913663,7.258412150595307,1,0,0,1,1,0,1,0,0,1
6,3.75,2740,6924,1.0,2,3,7,1640,1100,1962,0,98144,47.5816,-122.296,1940,6000,585444,3,4,0,53,4184,4060,7.9157131993821155,7.402451520818244,7.570443252057374,1,0,0,1,1,0,0,1,0,1
4,2.5,2740,7571,2.0,0,3,9,2740,0,2009,0,98033,47.6962,-122.179,2880,7203,706000,17,9,0,5,4831,4323,7.9157131993821155,7.9157131993821155,7.965545573129992,1,0,1,0,1,0,1,0,1,0
4,2.0,2630,9099,1.5,0,3,7,1830,800,1944,2009,98146,47.5067,-122.361,1430,6825,445000,1,8,65,70,6469,5395,7.874739125171811,7.512071245835466,7.265429723253953,1,0,1,0,0,1,0,1,0,1
3,2.0,1650,6000,1.0,0,3,7,1650,0,1990,0,98023,47.2904,-122.353,1870,6000,241000,19,2,0,25,4350,4130,7.408530566894626,7.408530566894626,7.533693709848633,1,0,0,1,1,0,1,0,1,0
2,2.5,1770,7155,2.0,4,3,8,1770,0,1957,2004,98155,47.7345,-122.285,2410,10476,1180000,3,5,47,58,5385,8066,7.478734825567875,7.478734825567875,7.787382026484701,0,1,0,1,0,1,1,0,0,1
3,1.0,1500,5750,1.5,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060,530000,6,2,0,88,4250,3560,7.313220387090301,6.956545443151569,7.313220387090301,1,0,0,1,1,0,0,1,0,1
3,1.5,1430,12199,1.0,0,3,7,1130,300,1948,0,98133,47.7352,-122.33,1490,8196,350000,2,3,0,67,10769,6706,7.265429723253953,7.029972911706386,7.306531398939505,1,0,0,1,1,0,0,1,0,1
4,3.75,3190,17186,2.0,4,3,10,3190,0,1999,0,98178,47.5115,-122.246,2290,13496,1700000,15,4,0,16,13996,11206,8.06777619577889,8.06777619577889,7.736307096548285,0,1,0,1,1,0,1,0,0,1
3,1.0,1280,9630,1.0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1300,9453,389000,28,4,0,47,8350,8153,7.154615356913663,7.154615356913663,7.170119543449628,1,0,0,1,1,0,1,0,1,0
4,2.75,2390,6820,2.0,0,4,7,2140,250,1945,0,98115,47.6788,-122.27,1980,6820,799000,5,11,0,69,4430,4840,7.779048644925556,7.668561108015897,7.590852123688581,1,0,1,0,1,0,0,1,0,1
4,2.5,4040,9630,1.0,3,4,9,2020,2020,1951,0,98199,47.6408,-122.41,3160,8025,1400000,4,8,0,63,5590,4865,8.303999970955196,7.61085279039525,8.058327306580958,1,0,1,0,1,0,0,1,0,1
2,1.0,920,8612,1.0,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956,340895,29,12,0,67,7692,6456,6.824373670043086,6.824373670043086,7.313220387090301,1,0,1,0,1,0,1,0,0,1
4,2.5,2730,10281,2.0,2,3,9,2730,0,1996,0,98074,47.6227,-122.029,2750,7220,780000,5,5,0,18,7551,4470,7.912056888179006,7.912056888179006,7.919356190660617,1,0,1,0,1,0,1,0,1,0
3,2.5,2620,4874,2.0,0,3,7,2620,0,1999,0,98065,47.5328,-121.879,2360,4231,470000,17,2,0,16,2254,1871,7.8709295967551425,7.8709295967551425,7.766416898019655,1,0,0,1,1,0,1,0,1,0
4,2.5,2900,4762,2.0,0,3,8,2900,0,2005,0,98042,47.3663,-122.129,2900,5173,354000,23,9,0,9,1862,2273,7.972466015974565,7.972466015974565,7.972466015974565,1,0,1,0,1,0,1,0,1,0
5,2.0,1900,6000,1.5,0,4,6,1900,0,1920,0,98033,47.6831,-122.186,2110,8400,470000,26,2,0,95,4100,6290,7.549609165154532,7.549609165154532,7.654443226470112,1,0,0,1,1,0,1,0,1,0
3,2.0,1760,5400,1.0,0,5,7,1160,600,1927,0,98103,47.6558,-122.331,1640,5400,715000,30,7,0,87,3640,3760,7.473069088032197,7.05617528410041,7.402451520818244,1,0,1,0,1,0,0,1,0,1
2,1.0,760,4000,1.0,0,4,6,760,0,1950,0,98108,47.5466,-122.304,1640,4500,265000,7,10,0,64,3240,2860,6.633318433280377,6.633318433280377,7.402451520818244,1,0,1,0,1,0,1,0,0,1
3,1.0,1530,4944,1.0,0,3,7,1530,0,1950,0,98103,47.6857,-122.341,1500,4944,640000,15,8,0,64,3414,3444,7.333023014386481,7.333023014386481,7.313220387090301,1,0,1,0,1,0,1,0,0,1
4,1.75,1990,18900,2.0,0,4,7,1870,120,1929,0,98168,47.5131,-122.313,1710,12400,290000,20,11,0,85,16910,10690,7.595889917718538,7.533693709848633,7.444248649496705,1,0,1,0,1,0,0,1,0,1
3,2.0,2040,5600,1.0,1,5,7,1120,920,1954,0,98144,47.5959,-122.293,2120,4958,535000,26,8,0,60,3560,2838,7.620705086838262,7.02108396428914,7.659171367666058,1,0,1,0,1,0,0,1,0,1
3,1.75,2170,12220,1.0,0,5,8,2170,0,1965,0,98033,47.6537,-122.195,1980,9000,907000,29,8,0,49,10050,7020,7.682482446534506,7.682482446534506,7.590852123688581,1,0,1,0,1,0,1,0,1,0
3,1.75,1620,7330,1.0,0,4,7,1090,530,1974,0,98034,47.7148,-122.213,1380,7191,459000,1,6,0,40,5710,5811,7.390181428226429,6.993932975223189,7.22983877815125,1,0,1,0,1,0,0,1,1,0
3,1.5,1470,11599,1.0,0,3,7,1070,400,1967,0,98030,47.3632,-122.188,1580,9760,264950,5,3,0,48,10129,8180,7.293017679772782,6.975413927455952,7.365180126021013,1,0,0,1,1,0,0,1,1,0
3,1.0,1760,3000,1.5,0,1,6,1760,0,1900,0,98103,47.6598,-122.348,1320,1266,352950,7,11,0,114,1240,-54,7.473069088032197,7.473069088032197,7.1853870155804165,1,0,1,0,1,0,1,0,0,1
3,2.25,2230,13100,1.0,0,4,8,1510,720,1974,0,98006,47.5413,-122.174,2010,10650,491500,22,8,0,40,10870,8640,7.709756864454165,7.31986492980897,7.605890001053122,1,0,1,0,1,0,0,1,1,0
3,1.0,1200,9194,1.0,0,4,7,1200,0,1952,0,98155,47.7362,-122.319,1330,8650,369500,6,4,0,63,7994,7320,7.090076835776092,7.090076835776092,7.1929342212158,1,0,0,1,1,0,1,0,0,1
3,2.5,2090,6294,2.0,0,3,9,2090,0,2004,0,98052,47.686,-122.095,2520,5735,566000,18,3,0,11,4204,3215,7.644919344958857,7.644919344958857,7.832014180505469,1,0,0,1,1,0,1,0,1,0
3,2.25,1500,7308,1.0,0,4,7,1210,290,1968,0,98055,47.4621,-122.187,1480,7400,290000,25,8,0,46,5808,5920,7.313220387090301,7.098375638590786,7.299797366758161,1,0,1,0,1,0,0,1,1,0
3,1.0,870,5330,1.0,0,3,6,870,0,1969,2014,98042,47.369,-122.077,840,5200,180000,22,5,45,45,4460,4360,6.76849321164863,6.76849321164863,6.733401891837359,1,0,1,0,0,1,1,0,1,0
2,1.0,1010,6000,1.0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,215000,12,8,0,70,4990,5703,6.917705609835305,6.917705609835305,7.383989457978509,1,0,1,0,1,0,1,0,0,1
2,1.0,1010,6000,1.0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,302000,12,2,0,71,4990,5703,6.917705609835305,6.917705609835305,7.383989457978509,1,0,0,1,1,0,1,0,0,1
3,1.75,1860,7881,1.0,0,3,7,1160,700,1986,0,98198,47.3855,-122.322,1490,7527,352500,10,4,0,29,6021,6037,7.528331766707247,7.05617528410041,7.306531398939505,1,0,0,1,1,0,0,1,0,1
4,2.0,1330,5926,1.0,0,4,5,1330,0,1942,0,98056,47.496,-122.19,1150,5485,235867,26,6,0,72,4596,4335,7.1929342212158,7.1929342212158,7.047517221357296,1,0,1,0,1,0,1,0,1,0
3,2.25,1760,11946,2.0,0,3,8,1760,0,1978,0,98074,47.624,-122.05,2080,12068,500000,17,7,0,36,10186,9988,7.473069088032197,7.473069088032197,7.640123172695364,1,0,1,0,1,0,1,0,1,0
3,2.25,1800,4500,2.0,0,3,7,1800,0,1995,0,98019,47.7462,-121.98,1760,6589,382000,26,3,0,20,2700,4829,7.495541943884256,7.495541943884256,7.473069088032197,1,0,0,1,1,0,1,0,1,0
5,2.5,1690,2402,1.5,0,3,7,990,700,1930,0,98117,47.6903,-122.38,1200,4005,515000,22,4,0,85,712,2805,7.432483807917119,6.897704943128636,7.090076835776092,1,0,0,1,1,0,0,1,0,1
