bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,year_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,yr_renovated_binary,basement_binary,zip_binary
3,1.75,1560,4049,1.5,0,2,3,7,1000,560,1926,0,98126,47.5666,-122.375,1430,3738,451000,16,5,2014,0,88,2489,2308,0,1,1
4,2.5,2780,10480,1.0,0,3,3,7,1390,1390,1967,0,98033,47.6597,-122.204,2860,10506,990000,3,12,2014,0,47,7700,7646,0,1,0
4,2.5,1860,6687,1.0,0,0,4,7,1220,640,1983,0,98031,47.4046,-122.186,1860,6117,288400,20,5,2014,0,31,4827,4257,0,1,0
3,1.5,2390,4600,2.0,0,0,3,8,1750,640,1920,1995,98118,47.5383,-122.268,1690,5220,420000,10,3,2015,75,95,2210,3530,1,1,1
2,2.75,1370,1140,2.0,0,0,3,8,1080,290,2009,0,98133,47.7052,-122.343,1370,1090,359000,14,5,2015,0,6,-230,-280,0,1,1
3,2.5,1320,2614,2.0,0,0,3,7,1320,0,2005,0,98118,47.5355,-122.283,1320,2533,300000,2,9,2014,0,9,1294,1213,0,0,1
5,2.5,2520,7863,1.0,0,0,3,7,1500,1020,1981,0,98034,47.7096,-122.199,2030,8580,545000,5,3,2015,0,34,5343,6550,0,1,0
4,2.0,2330,5000,1.5,0,0,5,7,1720,610,1925,0,98117,47.6804,-122.358,2090,5000,891000,17,7,2014,0,89,2670,2910,0,1,1
4,2.5,2790,4650,2.0,0,0,3,8,2790,0,2004,0,98038,47.3556,-122.026,2820,4650,378000,5,2,2015,0,11,1860,1830,0,0,0
2,1.0,1060,7200,1.0,0,0,4,6,1060,0,1951,0,98155,47.7463,-122.315,1850,8291,299995,23,6,2014,0,63,6140,6441,0,0,1
3,2.5,2020,6564,1.0,0,0,3,7,1310,710,1994,0,98042,47.3545,-122.158,1710,5151,253000,7,10,2014,0,20,4544,3441,0,1,0
4,3.0,2020,4300,1.5,0,0,3,6,2020,0,1900,0,98107,47.6653,-122.372,1290,3440,565000,11,3,2015,0,115,2280,2150,0,0,1
2,1.0,970,5665,1.0,0,0,4,6,970,0,1908,0,98118,47.5513,-122.273,1490,4429,315000,12,6,2014,0,106,4695,2939,0,0,1
4,3.0,1490,6766,1.5,0,1,5,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526,570000,22,10,2014,0,99,5276,4536,0,0,1
5,3.5,4390,10140,2.0,0,0,3,9,3350,1040,2005,0,98125,47.7174,-122.282,2010,8400,971000,11,8,2014,0,9,5750,6390,0,1,1
5,2.5,2750,5589,1.5,0,0,5,9,1840,910,1910,0,98112,47.6364,-122.3,1460,4250,915000,28,8,2014,0,104,2839,2790,0,1,1
4,1.75,1810,7480,1.0,0,0,3,7,1230,580,1977,0,98023,47.3275,-122.361,1870,9594,260000,9,2,2015,0,38,5670,7724,0,1,0
3,3.0,2230,12968,2.0,0,0,3,9,2230,0,1990,0,98004,47.6271,-122.197,2260,10160,1320000,8,4,2015,0,25,10738,7900,0,0,0
3,1.0,2430,10720,1.0,0,0,3,7,2430,0,1977,0,98045,47.4895,-121.787,1660,11560,369950,6,3,2015,0,38,8290,9900,0,0,0
3,2.5,3680,13384,2.0,0,0,3,10,3680,0,1994,0,98006,47.5484,-122.119,3600,11306,1030000,15,10,2014,0,20,9704,7706,0,0,0
5,1.0,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750,435000,6,5,2015,0,86,5340,5390,0,0,1
3,1.75,1330,6743,1.0,0,0,3,8,1330,0,1958,2002,98125,47.7012,-122.286,2600,7350,601000,25,3,2015,44,57,5413,4750,1,0,1
3,1.0,1490,10650,1.0,0,0,3,7,1150,340,1963,0,98033,47.663,-122.178,1730,9800,460500,16,7,2014,0,51,9160,8070,0,1,0
3,2.5,2020,1159,3.0,0,3,3,8,2020,0,2000,0,98103,47.6617,-122.356,1920,3600,720000,21,5,2014,0,14,-861,1680,0,0,1
4,2.5,3130,13202,2.0,0,0,3,10,3130,0,1996,0,98075,47.5878,-121.976,2840,10470,851000,21,4,2015,0,19,10072,7630,0,0,0
4,3.0,2670,5000,2.0,0,2,3,7,2670,0,1916,1978,98126,47.5784,-122.377,2300,5000,550000,4,9,2014,62,98,2330,2700,1,0,1
4,1.0,1980,4560,1.5,0,0,3,7,1980,0,1920,0,98103,47.6606,-122.331,1810,3245,700000,23,3,2015,0,95,2580,1435,0,0,1
3,1.0,1350,8581,1.0,0,0,5,6,1350,0,1944,0,98177,47.7612,-122.362,2080,8451,345500,22,9,2014,0,70,7231,6371,0,0,1
4,1.5,2140,7920,1.0,0,0,3,7,1190,950,1959,0,98118,47.5491,-122.272,2140,7238,378000,3,12,2014,0,55,5780,5098,0,1,1
4,2.0,2208,5000,3.0,0,0,5,8,2208,0,1917,0,98116,47.5711,-122.383,1760,5000,650000,12,11,2014,0,97,2792,3240,0,0,1
3,2.0,1010,7380,1.0,0,0,3,7,1010,0,1982,0,98074,47.6273,-122.062,1650,9030,385000,13,4,2015,0,33,6370,7380,0,0,0
2,1.0,970,2970,1.0,0,0,3,7,970,0,1910,0,98102,47.6233,-122.319,1670,3000,425000,16,9,2014,0,104,2000,1330,0,0,1
4,2.0,1520,6174,1.5,0,0,5,6,1520,0,1920,0,98022,47.2105,-121.989,1390,5407,210000,2,12,2014,0,94,4654,4017,0,0,0
3,1.75,1570,7500,1.0,0,1,3,7,1300,270,1953,0,98146,47.4999,-122.368,1590,7660,335000,30,7,2014,0,61,5930,6070,0,1,1
3,1.0,1320,9000,1.0,0,0,3,7,1320,0,1966,0,98001,47.3461,-122.272,1320,9800,196500,25,6,2014,0,48,7680,8480,0,0,0
4,2.75,2550,7636,1.0,0,0,3,8,1440,1110,1986,0,98074,47.6471,-122.06,2290,8223,582800,15,5,2014,0,28,5086,5933,0,1,0
3,1.75,1560,7207,1.0,0,0,3,7,1250,310,1983,0,98034,47.7283,-122.222,1540,7485,440000,23,6,2014,0,31,5647,5945,0,1,0
4,2.25,2360,8616,2.0,0,0,4,8,2360,0,1974,0,98033,47.6495,-122.198,2360,9337,752500,25,8,2014,0,40,6256,6977,0,0,0
3,1.75,1330,5000,2.0,0,0,4,7,1210,120,1909,0,98116,47.5724,-122.384,1500,4000,532500,28,10,2014,0,105,3670,2500,0,1,1
3,1.0,1070,9000,1.0,0,0,4,7,1070,0,1950,0,98198,47.4061,-122.33,1840,12000,265000,6,5,2015,0,65,7930,10160,0,0,1
3,1.25,1510,13737,1.0,0,3,4,6,810,700,1961,0,98125,47.7289,-122.283,2560,10202,397500,2,2,2015,0,54,12227,7642,0,1,1
3,2.5,1710,3469,2.0,0,0,3,8,1710,0,1999,0,98029,47.546,-122.011,2120,3560,524250,24,7,2014,0,15,1759,1440,0,0,0
4,2.75,2790,10819,2.0,0,0,3,10,2790,0,1996,0,98027,47.5515,-122.08,3080,12603,765000,9,5,2014,0,18,8029,9523,0,0,0
4,2.5,2620,5450,2.0,0,0,3,9,2620,0,2001,0,98074,47.6301,-122.019,2590,5371,648000,6,8,2014,0,13,2830,2781,0,0,0
3,1.75,1050,7854,1.0,0,0,4,7,1050,0,1975,0,98023,47.3011,-122.369,1360,7668,237500,24,3,2015,0,40,6804,6308,0,0,0
3,1.0,1280,8712,1.0,0,0,4,7,1280,0,1956,0,98003,47.3298,-122.297,1420,8800,216000,21,1,2015,0,59,7432,7380,0,0,0
3,1.0,1030,8400,1.0,0,0,4,7,1030,0,1963,0,98056,47.5364,-122.173,1270,8400,427200,30,3,2015,0,52,7370,7130,0,0,0
3,2.25,1900,7800,1.0,0,0,4,8,1390,510,1977,0,98055,47.4545,-122.208,1730,7800,280000,11,3,2015,0,38,5900,6070,0,1,0
5,3.0,3070,9804,1.0,0,0,4,9,1740,1330,1968,0,98006,47.5702,-122.128,2550,9689,718000,25,4,2015,0,47,6734,7139,0,1,0
2,2.75,1760,4139,2.0,0,0,3,8,1760,0,2010,0,98065,47.5175,-121.878,1870,3076,420000,10,3,2015,0,5,2379,1206,0,0,0
2,1.0,930,5400,1.0,0,0,3,7,930,0,1952,0,98117,47.6971,-122.372,1050,5400,379000,16,9,2014,0,62,4470,4350,0,0,1
2,1.0,880,7683,1.0,0,0,3,6,880,0,1942,0,98177,47.7145,-122.361,1370,7695,326100,27,5,2014,0,72,6803,6325,0,0,1
3,2.5,1360,1016,3.0,0,0,3,7,1310,50,2003,0,98115,47.6774,-122.324,1365,1156,535000,29,5,2014,0,11,-344,-209,0,1,1
4,2.75,2130,8560,1.0,0,0,3,7,1560,570,1992,0,98022,47.1949,-122.01,2130,8560,283000,1,10,2014,0,22,6430,6430,0,1,0
3,1.0,1480,7469,1.5,0,0,3,6,1120,360,1940,0,98168,47.5048,-122.301,1460,7379,260000,21,8,2014,0,74,5989,5919,0,1,1
4,1.0,1500,6388,1.5,0,0,4,7,1500,0,1951,0,98126,47.5303,-122.378,980,5366,399000,13,4,2015,0,64,4888,4386,0,0,1
3,2.25,1670,5004,2.0,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276,484950,25,2,2015,0,28,3334,3426,0,0,0
4,1.75,2060,9828,1.0,0,0,4,8,2060,0,1960,0,98005,47.5867,-122.174,2260,9996,640000,13,10,2014,0,54,7768,7736,0,0,0
4,2.5,2160,8158,1.0,0,0,4,8,1660,500,1952,0,98115,47.6948,-122.328,1520,7208,585000,4,3,2015,0,63,5998,5688,0,1,1
4,2.0,2780,11583,1.0,0,3,3,8,1190,1590,1955,0,98125,47.7293,-122.284,2580,10241,645000,8,1,2015,0,60,8803,7661,0,1,1
3,2.0,1490,7651,1.0,0,0,3,7,1490,0,1988,0,98003,47.3211,-122.325,1590,7795,253000,5,5,2015,0,27,6161,6205,0,0,0
2,1.0,740,6460,1.0,0,0,3,6,740,0,1953,0,98146,47.5077,-122.344,1170,6975,178500,21,7,2014,0,61,5720,5805,0,0,1
4,2.5,1860,6325,2.0,0,0,4,7,1860,0,1991,0,98038,47.3492,-122.03,1860,6449,291000,21,8,2014,0,23,4465,4589,0,0,0
2,1.0,850,2340,1.0,0,0,3,7,850,0,1922,0,98105,47.6707,-122.328,1300,3000,553500,4,8,2014,0,92,1490,1700,0,0,1
2,1.0,1030,4188,1.0,0,0,3,8,1030,0,1981,0,98038,47.3738,-122.057,1450,3376,189950,15,4,2015,0,34,3158,1926,0,0,0
3,2.0,1850,9550,1.0,0,0,3,8,1850,0,1988,0,98001,47.3225,-122.273,2250,9550,289000,24,9,2014,0,26,7700,7300,0,0,0
4,2.0,1830,4590,2.0,0,0,3,8,1830,0,1908,0,98105,47.6593,-122.327,1650,4590,700000,27,4,2015,0,107,2760,2940,0,0,1
3,2.0,1560,8853,1.0,0,0,3,7,1560,0,1967,0,98058,47.4312,-122.171,1610,8750,270000,22,10,2014,0,47,7293,7140,0,0,0
4,1.75,1730,8320,1.0,0,0,3,7,1230,500,1977,0,98023,47.327,-122.361,1840,9800,258000,8,5,2014,0,37,6590,7960,0,1,0
3,2.5,1930,7214,2.0,0,0,3,8,1930,0,2005,0,98125,47.7191,-122.309,1930,7266,530000,14,6,2014,0,9,5284,5336,0,0,1
3,2.25,1422,3677,2.0,0,0,3,7,1422,0,2012,0,98092,47.3204,-122.178,1677,3677,245000,18,12,2014,0,2,2255,2000,0,0,0
3,2.0,1380,5000,1.5,0,0,4,7,1380,0,1917,0,98117,47.6807,-122.369,1350,5000,563000,22,4,2015,0,98,3620,3650,0,0,1
3,2.5,2430,4203,2.0,0,0,3,8,2430,0,2001,0,98065,47.5346,-121.875,2500,4798,515000,19,11,2014,0,13,1773,2298,0,0,0
4,2.5,2610,7091,2.0,0,0,3,9,2610,0,1987,0,98023,47.3017,-122.349,2610,7773,325000,17,6,2014,0,27,4481,5163,0,0,0
2,1.0,920,5000,1.0,0,0,4,6,490,430,1949,0,98103,47.7008,-122.338,1500,5000,280300,10,12,2014,0,65,4080,3500,0,1,1
4,1.75,1750,5500,1.5,0,0,5,7,1050,700,1926,0,98117,47.6802,-122.388,1640,5500,460000,9,5,2014,0,88,3750,3860,0,1,1
3,1.75,2020,8970,1.0,0,0,4,7,1180,840,1981,0,98072,47.7571,-122.145,2140,8008,475000,12,12,2014,0,33,6950,5868,0,1,0
4,3.0,1780,7260,1.0,0,0,4,8,1780,0,1964,0,98008,47.627,-122.114,1810,7920,538200,30,12,2014,0,50,5480,6110,0,0,0
2,1.0,1080,3600,1.0,0,0,3,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4500,429000,9,9,2014,0,92,2520,2270,0,0,1
3,1.0,1250,5411,1.0,0,0,3,7,1250,0,1980,0,98178,47.5064,-122.265,1490,6320,164808,25,7,2014,0,34,4161,4830,0,0,1
4,2.25,1870,7700,2.0,0,0,3,7,1870,0,1977,0,98052,47.6937,-122.127,1970,7700,520000,26,1,2015,0,38,5830,5730,0,0,0
3,1.75,1700,8432,1.0,0,0,3,8,1230,470,1977,0,98125,47.7221,-122.317,1800,7842,475000,18,6,2014,0,37,6732,6042,0,1,1
4,2.5,1930,6228,2.0,0,0,3,8,1930,0,2000,0,98030,47.3572,-122.191,1930,6168,321500,31,3,2015,0,15,4298,4238,0,0,0
3,2.25,1370,6000,2.0,0,0,4,7,1370,0,1992,0,98038,47.3484,-122.033,1370,6200,287000,14,4,2015,0,23,4630,4830,0,0,0
3,1.75,960,8106,1.0,0,0,3,7,960,0,1962,0,98052,47.6737,-122.156,1650,8035,375000,5,6,2014,0,52,7146,6385,0,0,0
3,1.75,1260,7128,1.0,0,0,4,7,1260,0,1969,0,98034,47.7263,-122.205,1330,7326,349500,25,8,2014,0,45,5868,5996,0,0,0
3,1.5,1480,7749,1.0,0,0,5,7,1480,0,1960,0,98126,47.5144,-122.379,1140,5320,446450,14,8,2014,0,54,6269,4180,0,0,1
4,2.5,1930,9643,2.0,0,0,4,7,1930,0,1992,0,98031,47.4065,-122.18,1930,7525,315000,10,6,2014,0,22,7713,5595,0,0,0
2,1.0,870,5340,1.5,0,0,2,6,870,0,1906,0,98144,47.5849,-122.302,1190,4440,271310,20,5,2014,0,108,4470,3250,0,0,1
4,1.0,1300,8400,1.5,0,0,4,7,1300,0,1953,0,98133,47.7612,-122.332,1330,8400,315000,22,1,2015,0,62,7100,7070,0,0,1
3,1.75,1490,6930,1.0,0,0,4,7,1490,0,1990,0,98030,47.3682,-122.179,1880,6861,245000,15,5,2014,0,24,5440,4981,0,0,0
2,1.0,1380,5484,1.0,0,0,3,8,1030,350,1947,0,98199,47.6382,-122.399,1380,5347,543115,5,3,2015,0,68,4104,3967,0,1,1
4,2.0,1190,8190,1.5,0,0,3,7,1190,0,1945,0,98117,47.6908,-122.397,1190,1567,900000,20,10,2014,0,69,7000,377,0,0,1
4,4.25,4250,6552,2.0,0,3,4,10,2870,1380,2008,0,98144,47.5747,-122.283,3640,8841,2450000,17,4,2015,0,7,2302,5201,0,1,1
2,2.0,1920,6045,1.0,0,0,3,8,1920,0,2003,0,98053,47.7107,-122.031,1670,5200,554000,29,4,2015,0,12,4125,3530,0,0,0
3,1.75,2080,12522,1.0,0,0,5,6,2080,0,1950,0,98001,47.267,-122.25,1690,11200,249900,17,7,2014,0,64,10442,9510,0,0,0
4,3.0,3680,5854,1.0,0,3,3,10,2060,1620,1967,0,98199,47.6327,-122.395,3140,5000,980000,23,5,2014,0,47,2174,1860,0,1,1
5,2.5,2070,9600,1.0,0,0,3,7,1270,800,1962,0,98146,47.4997,-122.364,1950,7800,395000,20,4,2015,0,53,7530,5850,0,1,1
3,1.75,1480,2200,2.0,0,0,3,7,1480,0,1995,0,98103,47.6969,-122.35,1360,2190,415000,13,4,2015,0,20,720,830,0,0,1
4,2.5,2000,6921,2.0,0,0,3,8,2000,0,2003,0,98038,47.3559,-122.014,2430,6339,380000,20,2,2015,0,12,4921,3909,0,0,0
3,2.5,1560,5259,2.0,0,0,3,8,1560,0,1999,0,98075,47.5985,-122.016,2170,5461,566000,26,2,2015,0,16,3699,3291,0,0,0
2,1.0,1600,8961,1.0,0,0,4,7,1390,210,1949,0,98002,47.3098,-122.21,1502,6798,218500,16,3,2015,0,66,7361,5296,0,1,0
4,2.5,1940,10500,1.0,0,0,4,7,1140,800,1976,0,98052,47.683,-122.114,2200,10500,550000,2,5,2014,0,38,8560,8300,0,1,0
3,1.75,1540,3000,1.0,0,2,3,7,770,770,1920,0,98117,47.6769,-122.36,1420,4200,512031,2,7,2014,0,94,1460,2780,0,1,1
3,2.25,1780,8784,1.0,0,0,3,7,1230,550,1977,0,98033,47.701,-122.172,1780,7704,470000,15,7,2014,0,37,7004,5924,0,1,0
4,2.25,2210,8862,1.0,0,0,4,8,1270,940,1977,0,98011,47.7725,-122.198,2030,8862,465000,18,3,2015,0,38,6652,6832,0,1,0
3,2.25,1920,11500,1.0,0,0,3,8,1920,0,1972,2000,98006,47.5498,-122.188,2260,8866,515000,25,8,2014,28,42,9580,6606,1,0,0
3,1.75,1930,5000,1.0,0,0,3,9,1230,700,1936,0,98105,47.6582,-122.278,2300,6000,716500,6,11,2014,0,78,3070,3700,0,1,1
3,2.0,1700,4250,1.0,0,0,3,6,890,810,1944,0,98199,47.6542,-122.385,1440,4250,410000,17,5,2014,0,70,2550,2810,0,1,1
4,3.25,3450,6500,2.0,0,0,3,8,2450,1000,1994,0,98136,47.5437,-122.388,1750,6500,850000,22,10,2014,0,20,3050,4750,0,1,1
4,2.5,2380,13435,2.0,0,0,3,10,2380,0,1992,0,98075,47.5833,-122.028,2730,9677,648000,9,6,2014,0,22,11055,6947,0,0,0
4,2.25,2400,5350,1.5,0,0,4,7,1460,940,1929,0,98117,47.6763,-122.37,1250,4880,620000,5,6,2014,0,85,2950,3630,0,1,1
3,1.0,1140,10320,1.0,0,0,4,7,1140,0,1963,0,98034,47.7168,-122.196,1140,10412,379000,19,3,2015,0,52,9180,9272,0,0,0
3,1.75,1670,5375,1.0,0,0,3,7,1270,400,1952,0,98199,47.6416,-122.397,1460,6125,699000,16,7,2014,0,62,3705,4665,0,1,1
4,2.25,1910,8005,1.0,0,0,3,8,1280,630,1960,0,98125,47.7259,-122.298,1860,8010,528000,30,12,2014,0,54,6095,6150,0,1,1
3,1.75,1560,9452,1.0,0,0,4,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985,425000,26,4,2015,0,41,7892,7785,0,0,0
2,1.75,1500,8645,1.0,0,0,4,7,1500,0,1963,0,98042,47.3643,-122.115,1220,8645,249500,23,6,2014,0,51,7145,7425,0,0,0
5,3.25,4475,6642,2.0,0,0,3,9,4475,0,2014,0,98053,47.6849,-122.018,3720,6633,1040000,16,7,2014,0,0,2167,2913,0,0,0
4,2.75,2840,11900,1.0,0,3,4,9,1640,1200,1961,0,98136,47.5271,-122.386,2790,10070,790000,13,8,2014,0,53,9060,7280,0,1,1
3,1.0,1020,18050,1.0,0,0,3,7,1020,0,1969,0,98027,47.5254,-122.043,1750,11640,399950,18,8,2014,0,45,17030,9890,0,0,0
3,1.5,1410,9000,1.0,0,0,3,7,1410,0,1953,0,98133,47.7635,-122.35,1910,7214,275000,21,10,2014,0,61,7590,5304,0,0,1
3,1.0,1520,2500,1.5,0,0,3,8,1520,0,1912,0,98109,47.6347,-122.352,1880,3600,550000,23,1,2015,0,103,980,1720,0,0,1
1,1.0,730,6890,1.0,0,0,4,4,730,0,1926,0,98055,47.467,-122.215,1790,7969,140000,5,11,2014,0,88,6160,6179,0,0,0
3,1.0,1190,6250,1.0,0,0,3,7,990,200,1954,0,98108,47.5658,-122.292,1760,6434,250000,25,7,2014,0,60,5060,4674,0,1,1
3,2.25,1410,8909,2.0,0,2,3,7,1410,0,1988,0,98198,47.3983,-122.31,2050,8909,318000,3,9,2014,0,26,7499,6859,0,0,1
5,2.5,2500,9248,1.0,0,0,3,8,1300,1200,1966,0,98006,47.5415,-122.18,2090,8568,470500,17,4,2015,0,49,6748,6478,0,1,0
3,1.0,1050,9206,1.5,0,0,3,7,1050,0,1954,0,98125,47.7071,-122.301,1380,6384,360000,27,5,2014,0,60,8156,5004,0,0,1
4,2.75,2680,8500,1.0,0,4,4,9,1480,1200,1962,0,98006,47.5634,-122.156,2940,8650,1240000,19,3,2015,0,53,5820,5710,0,1,0
3,2.5,2380,16080,1.0,0,2,4,9,1340,1040,1964,0,98136,47.5262,-122.386,2560,10070,986000,10,4,2015,0,51,13700,7510,0,1,1
2,1.0,1060,4228,1.0,0,0,3,7,860,200,1906,0,98112,47.6231,-122.293,1060,4187,515000,5,2,2015,0,109,3168,3127,0,1,1
4,3.0,2010,7426,1.0,0,0,5,7,1090,920,1951,0,98178,47.5042,-122.265,1470,7426,310000,2,2,2015,0,64,5416,5956,0,1,1
2,1.0,1090,5000,1.0,0,0,4,7,730,360,1942,0,98126,47.5258,-122.378,990,5250,356700,30,5,2014,0,72,3910,4260,0,1,1
4,1.75,2320,5595,1.0,0,0,3,7,1510,810,1956,0,98199,47.6397,-122.388,1840,5596,775000,22,4,2015,0,59,3275,3756,0,1,1
3,1.0,1040,7541,1.0,0,0,3,6,1040,0,1951,0,98133,47.7565,-122.339,1140,6100,325000,21,4,2015,0,64,6501,4960,0,0,1
4,2.75,1810,8677,1.5,0,0,3,7,1810,0,1962,0,98198,47.3668,-122.31,1740,8677,208000,2,10,2014,0,52,6867,6937,0,0,1
2,1.0,1150,12775,1.0,1,4,4,6,1150,0,1908,0,98178,47.502,-122.222,2440,11852,825000,27,8,2014,0,106,11625,9412,0,0,1
3,2.5,2360,11254,1.0,0,2,3,9,2360,0,1990,0,98003,47.3356,-122.333,2390,11254,515000,16,7,2014,0,24,8894,8864,0,0,0
3,1.5,1970,3400,1.5,0,0,4,8,1420,550,1929,0,98122,47.6163,-122.292,1940,4000,490000,27,1,2015,0,86,1430,2060,0,1,1
4,2.5,2080,4080,1.0,0,0,5,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080,360000,17,7,2014,0,52,2000,2740,0,1,1
4,2.5,2080,4080,1.0,0,0,5,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080,550000,20,4,2015,0,53,2000,2740,0,1,1
3,1.5,1370,9000,1.0,0,0,3,7,1370,0,1962,0,98168,47.4973,-122.328,1400,9075,225000,25,7,2014,0,52,7630,7675,0,0,1
3,2.75,3410,9360,1.5,0,0,4,8,3410,0,1967,0,98058,47.4497,-122.147,2260,10128,500000,17,3,2015,0,48,5950,7868,0,0,0
4,2.0,1850,11700,1.0,0,0,4,8,1850,0,1969,0,98059,47.4702,-122.12,2110,11700,385000,27,4,2015,0,46,9850,9590,0,0,0
5,2.75,3010,12611,2.0,0,0,3,10,3010,0,1994,0,98052,47.696,-122.102,2890,9456,837700,17,6,2014,0,20,9601,6566,0,0,0
3,2.25,1530,3056,2.0,0,0,3,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064,448000,10,2,2015,0,12,1526,1504,0,0,0
4,1.5,2810,7140,1.0,0,2,3,8,1490,1320,1954,0,98136,47.5252,-122.382,2240,6825,575000,14,7,2014,0,60,4330,4585,0,1,1
3,1.75,1810,7300,1.0,0,0,4,7,1240,570,1976,0,98034,47.7299,-122.192,1460,7560,430000,18,11,2014,0,38,5490,6100,0,1,0
3,2.5,1560,3987,2.0,0,0,3,7,1560,0,2002,0,98053,47.687,-122.043,1600,3152,435000,14,1,2015,0,13,2427,1552,0,0,0
3,1.0,1010,9611,1.0,0,0,4,6,1010,0,1973,0,98092,47.3006,-122.066,1200,9611,241000,19,12,2014,0,41,8601,8411,0,0,0
2,1.75,1000,1760,1.0,0,0,4,6,600,400,1924,0,98109,47.6261,-122.355,2120,2802,453500,13,5,2015,0,91,760,682,0,1,1
2,1.5,990,1380,3.0,0,0,3,7,990,0,2001,0,98133,47.7218,-122.356,1050,1380,285000,6,4,2015,0,14,390,330,0,0,1
2,1.0,720,4222,1.0,0,0,4,5,720,0,1942,0,98056,47.4965,-122.186,860,4785,151000,28,5,2014,0,72,3502,3925,0,0,0
5,4.5,6070,14731,2.0,0,0,3,11,6070,0,2004,0,98059,47.5306,-122.134,4750,13404,1570000,10,11,2014,0,10,8661,8654,0,0,0
5,2.0,2270,2400,2.0,0,0,3,7,2270,0,1905,0,98122,47.6051,-122.319,1320,2400,631000,5,11,2014,0,109,130,1080,0,0,1
2,2.5,1380,1073,2.0,0,0,3,7,1140,240,2011,0,98126,47.5462,-122.369,1580,2036,285000,2,6,2014,0,3,-307,456,0,1,1
3,1.0,1260,8378,1.0,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496,195000,20,2,2015,18,56,7118,7356,1,1,0
3,2.0,1810,12825,1.0,0,0,4,7,1810,0,1960,0,98007,47.5953,-122.14,1490,10800,550000,9,1,2015,0,55,11015,9310,0,0,0
4,2.5,3160,8281,2.0,0,0,4,9,3160,0,1995,0,98033,47.6699,-122.195,3000,8281,1130000,3,7,2014,0,19,5121,5281,0,0,0
2,2.75,1910,1369,3.0,0,0,3,9,1910,0,2002,0,98119,47.6544,-122.373,1910,1879,609850,30,12,2014,0,12,-541,-31,0,0,1
3,1.0,1230,4380,1.0,0,0,3,6,1230,0,1947,0,98106,47.5352,-122.361,1525,6026,200000,6,1,2015,0,68,3150,4501,0,0,1
4,2.5,2960,6219,2.0,0,0,3,9,2960,0,2006,0,98038,47.3603,-122.037,2960,5361,367000,6,3,2015,0,9,3259,2401,0,0,0
3,2.25,2200,8375,2.0,0,0,3,8,2200,0,1988,0,98092,47.2626,-122.218,2200,10002,285167,25,8,2014,0,26,6175,7802,0,0,0
4,2.5,2540,12843,2.0,0,0,3,9,2540,0,1992,0,98030,47.3866,-122.169,2410,9383,350900,24,3,2015,0,23,10303,6973,0,0,0
4,3.25,3030,9273,2.0,0,0,5,8,3030,0,1988,0,98029,47.5747,-122.014,2360,7632,660000,20,6,2014,0,26,6243,5272,0,0,0
3,1.75,1520,8835,1.0,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580,525000,19,8,2014,0,57,7315,6820,0,0,0
4,2.5,1560,7800,2.0,0,0,3,7,1560,0,1997,0,98168,47.514,-122.316,1160,7800,262000,6,2,2015,0,18,6240,6640,0,0,1
2,1.0,970,4560,1.0,0,0,4,7,970,0,1907,0,98103,47.6561,-122.332,1500,4560,690000,23,6,2014,0,107,3590,3060,0,0,1
5,3.75,3570,14648,2.0,0,0,3,9,3570,0,2005,0,98019,47.7377,-121.974,3160,7882,624000,24,3,2015,0,10,11078,4722,0,0,0
3,1.0,1350,7740,1.0,0,0,4,6,860,490,1947,0,98125,47.7098,-122.291,1130,7740,353000,6,5,2014,0,67,6390,6610,0,1,1
4,3.5,3710,10400,2.0,0,0,3,8,2290,1420,2002,0,98056,47.5041,-122.186,1720,4276,552500,11,3,2015,0,13,6690,2556,0,1,0
4,1.0,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938,224500,9,5,2014,0,31,6925,6388,0,0,0
3,1.0,940,8571,1.0,0,0,3,6,940,0,1950,0,98146,47.5006,-122.336,1100,8573,239000,27,4,2015,0,65,7631,7473,0,0,1
5,4.5,4300,12250,2.0,0,0,3,10,4300,0,2004,0,98029,47.5557,-122.027,3950,12250,975000,11,7,2014,0,10,7950,8300,0,0,0
4,1.75,3990,13470,2.0,0,0,3,11,3990,0,2006,0,98059,47.5305,-122.131,5790,13709,1200000,25,6,2014,0,8,9480,7919,0,0,0
3,1.0,1380,4000,1.5,0,0,3,7,1380,0,1910,0,98112,47.6261,-122.296,1690,4000,505000,25,3,2015,0,105,2620,2310,0,0,1
